City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
273,Forrest City,US,35.0081,-90.7898,82.06,45,0,11.97,clear sky
274,Birin,NP,26.8865,88.0718,62.33,90,48,3.6,scattered clouds
275,Kidal,ML,18.4411,1.4078,104.74,10,16,5.82,few clouds
276,Ianca,RO,45.1333,27.45,67.05,71,84,11.59,broken clouds
277,Tongliao,CN,43.6125,122.2653,49.17,66,22,7.14,few clouds
278,Fairlie,GB,55.756,-4.8556,58.23,71,89,5.99,overcast clouds
279,Sola,VU,-13.8833,167.55,80.33,75,11,3.58,few clouds
280,Saint-Joseph,RE,-21.3667,55.6167,70.18,65,60,15.08,broken clouds
281,Kavaratti,IN,10.5669,72.642,82.87,73,75,4.7,broken clouds
282,Rupert,US,42.6191,-113.6772,51.75,58,40,16.11,scattered clouds
283,Berbera,SO,10.4396,45.0143,90.07,54,41,5.01,scattered clouds
284,Alta Floresta,BR,-9.8756,-56.0861,94.82,38,40,8.05,scattered clouds
285,Vostok,RU,46.4856,135.8833,46.0,93,100,5.77,overcast clouds
286,Sioux Lookout,CA,50.1001,-91.917,58.71,78,100,11.43,overcast clouds
287,Willowmore,ZA,-33.2926,23.4895,44.06,68,55,22.24,broken clouds
288,Algiers,DZ,36.7525,3.042,80.42,42,75,4.61,broken clouds
289,Yulara,AU,-25.2406,130.9889,53.11,41,97,19.77,overcast clouds
290,Alexandria,EG,31.2156,29.9553,77.34,62,0,8.88,clear sky
291,Luderitz,NA,-26.6481,15.1594,59.65,68,0,21.7,clear sky
292,Merauke,ID,-8.4667,140.3333,75.36,85,4,10.74,clear sky
293,Zhuhai,CN,22.2769,113.5678,83.86,94,20,9.22,few clouds
294,Qobustan,AZ,40.0824,49.412,69.85,52,0,3.4,clear sky
295,Szczytno,PL,53.5626,20.9875,53.53,94,0,3.44,clear sky
296,Santa Maria,BR,-29.6842,-53.8069,61.18,94,100,4.5,overcast clouds
297,Hasaki,JP,35.7333,140.8333,63.28,67,1,3.67,clear sky
298,Salalah,OM,17.0151,54.0924,84.29,79,75,8.05,broken clouds
299,Ringsted,DK,55.4426,11.7901,57.78,83,98,5.99,overcast clouds
300,Tindwari,IN,25.6167,80.5333,97.93,16,50,4.56,scattered clouds
301,Zadar,HR,44.1197,15.2422,66.81,77,75,3.44,broken clouds
302,Port Blair,IN,11.6667,92.75,81.64,84,100,15.12,overcast clouds
303,Storm Lake,US,42.6411,-95.2097,82.62,54,0,31.07,clear sky
304,Hudson Bay,CA,52.85,-102.3842,49.15,97,100,6.26,overcast clouds
305,Lakatoro,VU,-16.0999,167.4164,77.94,84,48,5.44,scattered clouds
306,Bonanza,NI,14.0289,-84.591,82.35,73,67,3.85,broken clouds
307,Tevaitoa,PF,-16.7833,-151.5,80.38,69,8,12.21,clear sky
308,Manaus,BR,-3.1019,-60.025,79.3,78,75,3.44,moderate rain
309,Constitucion,CL,-35.3333,-72.4167,52.11,46,0,9.69,clear sky
310,Bella Vista,US,36.4295,-94.2316,86.99,45,20,23.02,few clouds
311,Namibe,AO,-15.1961,12.1522,66.38,83,4,7.43,clear sky
312,Esperance,AU,-33.8667,121.9,55.47,70,100,20.13,overcast clouds
313,Sao Filipe,CV,14.8961,-24.4956,75.45,80,13,13.04,few clouds
314,Salekhard,RU,66.53,66.6019,45.16,47,9,21.39,clear sky
315,Bismarck,US,46.8083,-100.7837,71.44,65,75,17.27,broken clouds
316,Praia Da Vitoria,PT,38.7333,-27.0667,57.76,81,31,17.16,light rain
317,Nagaur,IN,27.2,73.7333,91.42,33,0,16.31,clear sky
318,Guerrero Negro,MX,27.9769,-114.0611,68.02,63,44,21.68,scattered clouds
319,Beringovskiy,RU,63.05,179.3167,37.33,80,41,6.4,scattered clouds
320,Terrace,CA,54.5163,-128.6035,57.11,71,75,6.91,broken clouds
321,Yerbogachen,RU,61.2767,108.0108,43.61,61,40,1.99,scattered clouds
322,Road Town,VG,18.4167,-64.6167,86.04,66,40,13.8,scattered clouds
323,Geraldton,AU,-28.7667,114.6,48.61,76,0,10.36,clear sky
324,Tagusao,PH,9.1924,117.8141,79.68,77,97,3.87,overcast clouds
325,Itarema,BR,-2.9248,-39.9167,82.69,73,27,10.87,scattered clouds
326,Alofi,NU,-19.0595,-169.9187,79.05,80,100,18.81,overcast clouds
327,Marsala,IT,37.7966,12.4352,73.94,75,0,7.27,clear sky
328,Morondava,MG,-20.2833,44.2833,76.57,77,6,5.97,clear sky
329,Burgeo,CA,47.6167,-57.6152,52.63,76,58,18.32,broken clouds
330,Sistranda,NO,63.7256,8.834,53.56,85,95,7.85,overcast clouds
331,Berlevag,NO,70.8578,29.0864,42.75,81,0,12.66,clear sky
332,Southbridge,US,42.0751,-72.0334,78.42,52,23,3.0,few clouds
333,Chernyy Yar,RU,48.0624,46.1091,71.2,36,1,10.94,clear sky
334,Heihe,CN,50.2441,127.4902,55.4,91,100,16.37,moderate rain
335,Bahawalpur,PK,29.4,71.6833,95.63,3,0,6.35,clear sky
336,Ionia,US,42.9873,-85.0711,80.94,52,0,11.5,clear sky
337,Monrovia,LR,6.3005,-10.7969,80.76,82,61,8.66,moderate rain
338,Braganca,BR,-1.0536,-46.7656,82.69,84,92,3.42,overcast clouds
339,Victoria,HK,22.2855,114.1577,84.33,86,69,8.01,broken clouds
340,Farafangana,MG,-22.8167,47.8333,69.03,80,99,5.68,overcast clouds
341,Pinsk,BY,52.1229,26.0951,52.25,78,88,3.91,overcast clouds
342,Valdivia,CL,-39.8142,-73.2459,46.49,65,76,1.52,broken clouds
343,Poum,NC,-20.2333,164.0167,75.87,70,31,4.09,scattered clouds
344,Inongo,CD,-1.95,18.2667,73.54,76,34,3.49,scattered clouds
345,Fukue,JP,32.6881,128.8419,68.05,95,100,21.45,overcast clouds
346,Helong,CN,42.5397,128.9972,51.94,93,86,2.17,overcast clouds
347,Abashiri,JP,44.0213,144.2697,42.94,97,100,14.38,overcast clouds
348,Tooele,US,40.5308,-112.2983,54.9,54,40,9.22,scattered clouds
349,Jega,NG,12.2175,4.3792,97.63,28,69,8.34,broken clouds
350,Ngorongoro,TZ,-3.2397,35.4875,56.73,63,99,4.25,overcast clouds
351,Katsuura,JP,35.1333,140.3,67.3,78,51,6.64,broken clouds
352,La Ronge,CA,55.1001,-105.2842,47.1,96,100,4.47,overcast clouds
353,Mareeba,AU,-17.0,145.4333,61.52,96,81,1.1,broken clouds
354,Tawang,IN,27.5833,91.8667,53.8,96,98,0.4,overcast clouds
355,Bathsheba,BB,13.2167,-59.5167,86.61,66,75,17.27,broken clouds
356,Porto Novo,BJ,6.4965,2.6036,80.91,76,34,7.7,scattered clouds
357,Karatsu,JP,33.4425,129.9697,64.29,74,100,4.83,light rain
358,Carrick-On-Suir,IE,52.3492,-7.4131,59.52,69,44,4.99,scattered clouds
359,Lima,PE,-12.0432,-77.0282,66.45,68,0,4.61,clear sky
360,Meulaboh,ID,4.1363,96.1285,77.0,78,97,4.43,overcast clouds
361,Broken Hill,AU,-31.95,141.4333,52.32,75,98,33.53,overcast clouds
362,Baherden,TM,38.4362,57.4316,77.67,19,0,7.43,clear sky
363,Kabinda,CD,-6.1333,24.4833,72.27,71,92,4.16,overcast clouds
364,Policarpa,CO,1.6323,-77.462,80.83,62,60,3.44,light rain
365,Storforshei,NO,66.4043,14.5233,58.78,51,75,6.91,broken clouds
366,Nantucket,US,41.2835,-70.0995,73.51,65,0,5.75,clear sky
367,Porto Velho,BR,-8.7619,-63.9039,89.65,51,40,2.3,scattered clouds
368,Ust-Kuyga,RU,70.0167,135.6,30.58,92,100,7.43,overcast clouds
369,Greenville,US,35.6127,-77.3663,88.12,43,100,3.44,overcast clouds
370,Luang Prabang,LA,19.8856,102.1347,74.23,94,52,1.63,broken clouds
371,Leh,IN,34.1667,77.5833,51.8,24,1,6.17,clear sky
372,Viedma,AR,-40.8135,-62.9967,47.98,48,78,21.85,broken clouds
373,Lahaina,US,20.8783,-156.6825,80.8,76,87,5.1,overcast clouds
374,Hurghada,EG,27.2574,33.8129,84.52,35,0,8.43,clear sky
375,Severnyy,RU,50.677,36.5532,55.44,88,0,4.47,clear sky
376,Junction City,US,39.0286,-96.8314,87.4,55,40,21.85,scattered clouds
377,Borogontsy,RU,62.6683,131.1683,47.3,95,100,9.6,light rain
378,Malko Tarnovo,BG,41.9833,27.5333,60.49,82,71,6.96,broken clouds
379,Brownfield,US,33.1812,-102.2744,94.95,8,50,24.65,scattered clouds
380,Nelson Bay,AU,-32.7167,152.15,53.1,79,25,1.99,scattered clouds
381,Luanda,AO,-8.8368,13.2343,72.43,84,3,13.76,clear sky
382,Paita,PE,-5.0892,-81.1144,71.1,70,10,12.55,clear sky
383,Mount Gambier,AU,-37.8333,140.7667,48.24,71,90,8.86,overcast clouds
384,Portland,US,45.5234,-122.6762,56.44,85,100,5.75,overcast clouds
385,Bereda,ES,43.2686,-7.5406,59.36,92,41,2.68,scattered clouds
386,Fortuna,US,40.5982,-124.1573,59.94,76,100,14.97,overcast clouds
387,Gat,IL,31.61,34.7642,81.39,8,0,6.69,clear sky
388,Bibiani,GH,6.4635,-2.3194,77.27,85,81,4.45,broken clouds
389,Naze,JP,28.3667,129.4833,74.48,92,97,12.59,overcast clouds
390,Mana,GF,5.6592,-53.7767,81.18,81,53,8.59,broken clouds
391,Khani,GE,41.9563,42.9566,58.57,73,100,7.29,overcast clouds
392,Laredo,US,27.5064,-99.5075,93.49,46,0,16.11,clear sky
393,Okakarara,NA,-20.5833,17.4333,62.24,26,27,4.27,scattered clouds
394,Monroe,US,43.1501,-77.6831,77.58,52,40,8.05,scattered clouds
395,Flin Flon,CA,54.7682,-101.865,57.04,77,100,8.05,overcast clouds
396,Suntar,RU,62.1444,117.6319,45.36,69,100,0.58,overcast clouds
397,Tazovskiy,RU,67.4667,78.7,34.11,78,8,14.85,clear sky
398,Suffolk,US,40.8668,-72.7996,77.34,61,20,8.05,few clouds
399,Huilong,CN,31.8111,121.655,73.92,96,27,5.88,scattered clouds
400,Kolondieba,ML,11.0882,-6.8926,87.44,47,73,14.0,light rain
401,Bria,CF,6.5423,21.9863,75.81,75,16,4.03,few clouds
402,Agadir,MA,30.4202,-9.5982,72.05,63,16,12.46,few clouds
403,Chokurdakh,RU,70.6333,147.9167,30.92,82,86,7.85,overcast clouds
404,Hovd,MN,48.0056,91.6419,66.76,32,23,3.22,few clouds
405,Verkhnyaya Sinyachikha,RU,57.976,61.6673,52.9,78,13,11.61,few clouds
406,Kupang,ID,-10.1667,123.5833,76.32,87,52,3.87,broken clouds
407,Vao,NC,-22.6667,167.4833,73.89,77,99,6.85,overcast clouds
408,Nigde,TR,37.8333,34.75,66.31,44,22,4.32,few clouds
409,Coos Bay,US,43.3665,-124.2179,53.58,88,100,13.8,overcast clouds
410,Ballina,AU,-28.8667,153.5667,56.79,68,83,10.65,broken clouds
411,Arman,RU,59.7,150.1667,35.76,96,100,4.59,overcast clouds
412,Cao Bang,VN,22.6667,106.25,76.14,99,100,2.89,overcast clouds
413,Bollnas,SE,61.3482,16.3946,52.32,67,97,6.29,overcast clouds
414,Hoquiam,US,46.9809,-123.8893,54.36,78,100,16.11,overcast clouds
415,Yarim,YE,14.298,44.3779,63.5,47,95,0.72,overcast clouds
416,Juneau,US,58.3019,-134.4197,63.84,66,20,9.22,few clouds
417,Hamilton,US,39.1834,-84.5333,82.6,59,20,11.5,few clouds
418,Vila Franca Do Campo,PT,37.7167,-25.4333,59.41,68,24,15.48,light rain
419,Sao Joao Da Barra,BR,-21.6403,-41.0511,82.49,74,0,14.45,clear sky
420,Marawi,PH,7.9986,124.2928,68.79,94,100,0.87,overcast clouds
421,Spornoye,RU,50.8448,37.2913,51.42,93,76,5.3,broken clouds
422,Rokytne,UA,51.2796,27.214,53.29,69,100,2.8,overcast clouds
423,Mahibadhoo,MV,3.7833,72.9667,83.01,75,98,12.68,moderate rain
424,Susner,IN,23.95,76.0833,94.73,29,52,15.66,broken clouds
425,Seydi,TM,39.4816,62.9137,76.91,20,0,15.75,clear sky
426,Boden,SE,65.8252,21.6886,64.4,73,73,8.77,broken clouds
427,Tilichiki,RU,60.4667,166.1,35.71,98,100,0.18,light rain
428,Cabarroguis,PH,16.5833,121.5,76.1,87,62,2.89,light rain
429,Sena Madureira,BR,-9.0656,-68.6569,91.71,41,59,3.09,broken clouds
430,Santona,ES,43.4439,-3.4576,70.7,70,1,9.73,clear sky
431,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,87.49,57,97,1.32,overcast clouds
432,Iraray,PH,8.9936,118.0511,77.85,79,89,3.13,overcast clouds
433,Blackwater,AU,-23.5833,148.8833,61.81,57,91,4.59,overcast clouds
434,Batemans Bay,AU,-35.7167,150.1833,50.09,76,5,6.8,clear sky
435,Acajutla,SV,13.5928,-89.8275,86.16,63,38,9.01,scattered clouds
436,Lagoa,PT,39.05,-27.9833,57.27,67,36,26.17,light rain
437,Dourbali,TD,11.8091,15.8632,96.57,8,21,4.9,few clouds
438,Siyabuswa,ZA,-25.1132,29.0445,65.23,43,0,6.62,clear sky
439,Port-Cartier,CA,50.0334,-66.8654,60.91,50,37,16.78,scattered clouds
440,Rundu,NA,-17.9333,19.7667,64.87,29,0,3.85,clear sky
441,Boyolangu,ID,-8.1181,111.8935,75.2,91,69,4.68,broken clouds
442,Tabou,CI,4.423,-7.3528,81.37,80,57,7.07,broken clouds
443,Kelo,TD,9.3086,15.8066,95.27,22,82,1.95,broken clouds
444,Namatanai,PG,-3.6667,152.4333,78.03,86,98,6.22,light rain
445,Cockburn Town,TC,21.4612,-71.1419,84.16,65,75,18.41,broken clouds
446,Victor Harbor,AU,-35.5667,138.6167,53.01,93,100,10.27,moderate rain
447,Ketchikan,US,55.3422,-131.6461,54.07,82,75,6.91,broken clouds
448,Burnie,AU,-41.0667,145.9167,41.92,72,33,4.81,scattered clouds
449,Palu,ID,-0.8917,119.8707,75.69,87,99,2.82,overcast clouds
450,Tsabong,BW,-26.0217,22.401,57.72,40,0,13.38,clear sky
451,Sungaipenuh,ID,-2.0833,101.3833,62.92,97,72,1.57,broken clouds
452,Pirenopolis,BR,-15.8525,-48.9592,86.49,19,7,4.5,clear sky
453,Qasigiannguit,GL,68.8193,-51.1922,35.85,83,9,2.46,clear sky
454,Belmonte,BR,-15.8631,-38.8828,78.78,81,33,7.31,scattered clouds
455,Rancho Santa Margarita,US,33.6409,-117.6031,70.95,66,60,5.99,broken clouds
456,Rabaul,PG,-4.1967,152.1721,77.13,86,98,8.14,moderate rain
457,Griffith,US,41.5284,-87.4237,84.13,54,0,17.27,clear sky
458,Chizhou,CN,30.6578,117.4831,71.78,97,13,4.18,few clouds
459,Jerome,US,42.7241,-114.5186,52.63,57,20,25.32,few clouds
460,Dali,CN,25.7,100.1833,61.9,83,4,4.54,clear sky
461,Bezhetsk,RU,57.7851,36.6965,47.48,92,88,8.43,overcast clouds
462,Ierapetra,GR,35.01,25.7353,78.15,60,0,3.02,clear sky
463,Port Hardy,CA,50.6996,-127.4199,51.98,76,100,8.05,overcast clouds
464,Pompeu,BR,-19.2244,-44.9353,79.9,30,0,5.37,clear sky
465,Arlit,NE,18.7369,7.3853,100.42,9,5,6.06,clear sky
466,Skibbereen,IE,51.55,-9.2667,59.11,66,21,4.12,few clouds
467,Cerchezu,RO,43.8167,28.1,64.27,85,54,15.28,broken clouds
468,Dingle,PH,10.9995,122.6711,77.11,86,99,3.76,moderate rain
469,Conde,BR,-7.2597,-34.9075,76.46,94,100,11.5,light rain
470,Deputatskiy,RU,69.3,139.9,26.38,93,45,1.39,scattered clouds
471,Eureka,US,40.8021,-124.1637,61.75,82,31,11.01,scattered clouds
472,Myaundzha,RU,63.0494,147.1858,37.67,88,100,5.1,overcast clouds
473,Hope,US,33.6671,-93.5916,89.98,42,17,9.71,few clouds
474,Sorkjosen,NO,69.8,20.9333,51.8,71,0,6.91,clear sky
475,Oranjestad,AW,12.524,-70.027,89.55,58,20,18.41,few clouds
476,Guarapari,BR,-20.6667,-40.4975,77.9,74,10,16.2,clear sky
477,Tashara,RU,55.5195,83.5094,55.24,77,77,12.46,broken clouds
478,Kitimat,CA,54.0524,-128.6534,57.58,77,100,4.36,overcast clouds
479,Durango,MX,24.8333,-104.8333,81.27,16,60,4.18,broken clouds
480,Boca Do Acre,BR,-8.7522,-67.3978,93.47,39,76,1.1,broken clouds
481,Husavik,IS,66.0449,-17.3389,50.27,43,26,5.55,scattered clouds
482,Albury,AU,-36.0833,146.9167,47.01,100,74,7.0,broken clouds
483,Makaha,US,21.4694,-158.2175,75.97,78,75,0.0,broken clouds
484,Ikongo,MG,-21.8833,47.4333,62.31,99,98,1.7,overcast clouds
485,Carrollton,US,32.9537,-96.8903,91.69,52,0,23.02,clear sky
486,Monte Alegre,BR,-2.0078,-54.0692,82.24,77,60,6.22,broken clouds
487,Tiznit,MA,29.5833,-9.5,66.27,60,8,11.48,clear sky
488,Tapes,BR,-30.6733,-51.3958,60.44,91,100,11.63,overcast clouds
489,Cayenne,GF,4.9333,-52.3333,82.44,1,75,12.66,broken clouds
490,Nizhnyaya Poyma,RU,56.1622,97.1933,50.05,50,94,4.7,overcast clouds
491,Artyom,AZ,40.4723,50.333,64.54,55,0,8.5,clear sky
492,Garango,BF,11.8,-0.5506,98.58,28,16,7.47,few clouds
493,Vardo,NO,70.3705,31.1107,42.78,81,0,10.36,clear sky
494,Freeport,US,40.6576,-73.5832,78.58,51,0,13.8,clear sky
495,Ossora,RU,59.2353,163.0719,39.06,90,100,4.76,overcast clouds
496,Kargasok,RU,59.0556,80.8572,55.45,74,56,7.34,broken clouds
497,Manzanillo,CU,20.3433,-77.1167,88.68,51,96,4.25,overcast clouds
498,Diamantino,BR,-14.4086,-56.4461,93.65,31,8,7.76,clear sky
499,Mwanza,TZ,-2.5167,32.9,65.86,89,100,3.83,overcast clouds
500,General Pico,AR,-35.6566,-63.7568,53.44,22,0,8.14,clear sky
501,Sorong,ID,-0.8833,131.25,78.76,80,37,1.86,scattered clouds
502,Jasidih,IN,24.5167,86.65,86.02,56,12,13.49,few clouds
503,Bijapur,IN,16.8333,75.7,81.55,57,18,22.97,few clouds
504,Poitiers,FR,46.5833,0.3333,64.78,38,0,14.97,clear sky
505,Bintulu,MY,3.1667,113.0333,77.41,100,20,3.44,few clouds
506,Aflao,TG,6.116,1.1914,82.45,73,43,12.5,scattered clouds
507,Kutum,SD,14.2,24.6667,84.76,11,6,7.11,clear sky
508,Okhotsk,RU,59.3833,143.3,37.18,88,100,5.35,overcast clouds
509,Shingu,JP,33.7333,135.9833,63.14,89,19,6.53,few clouds
510,Saint-Augustin,CA,51.226,-58.6502,51.26,62,99,16.64,overcast clouds
511,Isangel,VU,-19.55,169.2667,76.41,87,3,2.42,clear sky
512,Champerico,GT,14.3,-91.9167,91.94,64,100,7.7,overcast clouds
513,Paamiut,GL,61.994,-49.6678,37.44,82,8,5.91,clear sky
514,Davila,PH,18.4726,120.5763,78.78,78,100,9.13,moderate rain
515,Sal Rei,CV,16.1833,-22.9167,77.2,69,20,14.97,few clouds
516,Verkhoyansk,RU,67.5447,133.385,39.13,75,44,5.84,scattered clouds
517,Paris,FR,48.8534,2.3488,62.15,49,0,11.5,clear sky
518,Ahuimanu,US,21.4447,-157.8378,75.78,90,40,4.61,light rain
519,Joshimath,IN,30.5667,79.5667,64.83,79,87,1.77,overcast clouds
520,Tromso,NO,69.6496,18.957,56.37,66,0,20.71,clear sky
521,Silvan,TR,38.1419,41.0081,71.89,28,0,4.63,clear sky
522,Banda Aceh,ID,5.5577,95.3222,79.7,77,92,12.95,overcast clouds
523,Kasama,ZM,-10.2129,31.1808,59.32,60,8,5.77,clear sky
524,Henties Bay,NA,-22.116,14.2845,57.43,85,0,8.1,clear sky
525,Fasa,IR,28.9383,53.6482,70.84,11,0,4.61,clear sky
526,Nyborg,DK,55.3127,10.7896,54.79,82,98,7.61,light rain
527,Carinhanha,BR,-14.3047,-43.765,90.3,23,0,1.79,clear sky
528,Broome,US,42.2506,-75.833,77.38,52,8,1.99,clear sky
529,Farah,AF,32.5,62.5,70.86,14,0,4.97,clear sky
530,Byron Bay,AU,-28.65,153.6167,56.71,64,94,8.39,overcast clouds
531,Saint-Denis,FR,48.9167,2.3333,62.15,49,0,8.05,clear sky
532,Mandalgovi,MN,45.7625,106.2708,45.88,40,0,8.05,clear sky
533,Arkhangelsk,RU,64.5401,40.5433,60.91,63,40,4.47,scattered clouds
534,Jalu,LY,29.0331,21.5482,90.14,20,10,22.66,clear sky
535,Ojinaga,MX,29.5667,-104.4167,97.75,13,0,12.66,clear sky
536,Khandyga,RU,62.6667,135.6,47.28,94,100,4.41,light rain
537,Abu Samrah,SY,35.3029,37.1841,84.79,22,1,10.11,clear sky
538,San Cristobal,VE,7.7669,-72.225,84.38,37,43,9.51,scattered clouds
539,Kango,GA,0.1943,10.0951,77.32,84,90,4.05,overcast clouds
540,Takoradi,GH,4.8845,-1.7554,80.33,79,71,7.76,broken clouds
541,Pocone,BR,-16.2567,-56.6228,95.61,29,13,9.98,few clouds
542,Neiafu,TO,-18.65,-173.9833,81.28,83,75,9.22,broken clouds
543,Kintampo,GH,8.0563,-1.7306,84.15,62,46,3.27,scattered clouds
544,Mecca,SA,21.4267,39.8261,91.65,17,6,7.94,clear sky
545,Helena,US,46.5927,-112.0361,49.19,88,100,6.91,light rain
546,Irmo,US,34.086,-81.1832,93.51,44,75,0.0,broken clouds
547,Bolshevik,BY,54.0065,27.5692,51.42,90,94,6.85,overcast clouds
548,Bubaque,GW,11.2833,-15.8333,81.77,79,85,12.37,overcast clouds
549,Imphal,IN,24.8167,93.95,68.59,85,4,1.68,clear sky
